IdCliente;TiempoBanco;NivelIngreso;SaldoCuenta;NumOperaMes1;NumOperaMes2;NumOperaMes3;NumOperaMes4;NumOperaMes5;NumOperaMes6;NumOperaNoBancMes1;NumOperaNoBancMes2;NumOperaNoBancMes3;NumOperaNoBancMes4;NumOperaNoBancMes5;NumOperaNoBancMes6;Moroso
445880;NA;2;283.47;0;0;0;0;0;0;0;0;0;0;0;0;1
445957;22;0;1689.22;0;0;0;0;0;0;1;1;1;1;1;0;1
446039;15;0;2383;3;2;2;1;1;0;3;3;3;1;0;0;0
446297;21;2;5581.35;0;0;0;0;0;0;0;0;0;0;0;0;0
446350;NA;1;4264.18;0;0;0;0;0;0;0;0;0;0;0;0;1
446617;19;2;2840.54;0;0;0;0;0;0;0;0;0;0;0;0;1
446681;50;0;385.28;0;0;0;0;0;0;0;0;0;0;0;0;1
446709;6;0;1274.38;1;1;0;0;0;0;3;1;1;1;1;1;0
446906;6;1;452.9;0;0;0;0;0;0;0;0;0;1;0;0;1
447054;8;0;1298.72;2;1;0;0;0;0;1;0;0;0;0;0;0
447128;18;2;368.56;0;2;1;0;0;0;19;19;1;0;0;0;0
447229;9;2;1438;0;0;0;0;0;0;0;0;0;2;1;0;1
447255;6;0;3537.82;0;0;0;0;0;0;0;0;0;0;0;0;1
447304;6;2;354.21;0;0;0;0;0;0;0;0;0;0;0;0;1
447391;8;2;1466.58;0;0;0;0;0;0;1;1;0;2;2;2;0
447602;16;0;1087.45;0;0;0;0;0;0;1;1;1;1;1;1;1
447655;6;0;1237.22;0;0;0;0;0;0;0;0;0;1;1;0;0
447819;28;3;3.19;0;0;0;0;0;0;0;0;0;0;0;0;1
447847;8;1;423.74;0;0;0;0;0;0;0;0;0;0;0;0;1
447888;79;1;1093.89;1;0;0;0;0;0;0;0;0;0;0;0;1
448056;84;1;321.99;0;0;0;0;0;0;0;0;0;0;0;0;1
448209;122;1;1120.94;0;0;0;0;0;0;0;0;0;0;0;0;1
448451;32;1;889.64;0;0;0;0;0;0;0;0;0;0;0;0;1
448631;98;0;530.27;0;0;0;0;0;0;0;0;0;0;0;0;1
448801;14;0;1627.43;0;0;0;0;0;0;0;0;0;0;0;0;1
448959;98;5;8459.49;0;0;0;0;0;0;0;0;0;0;0;0;1
448974;98;1;33.26;0;0;0;0;0;0;0;0;0;0;0;0;1
449077;116;3;7781.34;0;0;0;0;0;0;0;0;0;0;0;0;1
449279;28;4;208.5;0;0;0;0;0;0;0;0;0;0;0;0;1
449355;63;3;834.26;0;0;0;0;0;0;0;0;0;0;0;0;1
449418;227;1;7730.18;0;0;0;0;0;0;0;0;0;0;0;0;1
449613;54;4;3358.23;0;0;0;0;0;0;0;0;0;0;0;0;1
449728;8;0;3678.57;0;0;0;0;0;0;0;0;0;0;0;0;1
449732;20;1;4649.42;1;1;1;1;0;0;0;0;0;0;0;0;1
449954;96;1;1309.56;0;0;0;0;0;0;0;0;0;0;0;0;1
450168;13;0;1241.58;0;0;0;0;0;0;0;0;0;0;0;0;1
450334;8;0;1580.33;0;0;0;0;0;0;0;0;0;0;0;0;1
450426;143;1;149.87;0;0;0;0;0;0;0;0;0;0;0;0;1
450672;22;0;786.18;1;0;0;0;1;0;0;0;0;1;0;0;1
450841;164;1;1029.09;0;0;0;0;0;0;0;0;0;0;0;0;1
450915;113;1;5.2;0;0;0;0;0;0;1;1;0;0;0;0;1
451146;158;5;3750.46;0;0;0;0;0;0;0;0;0;0;0;0;1
451564;48;1;604.32;0;0;0;0;0;0;0;0;0;0;0;0;1
451617;47;1;789.37;0;0;0;0;0;0;0;0;0;0;0;0;1
451654;79;1;53.42;0;0;0;0;0;0;0;0;0;0;0;0;1
451680;NA;4;1008.98;0;0;0;0;0;0;0;0;0;0;0;0;1
451725;161;3;1382.53;0;0;0;0;0;0;0;0;0;0;0;0;1
451829;59;1;2413.98;0;0;0;0;0;0;0;0;0;0;0;0;1
451873;123;1;263.19;0;0;0;0;0;0;0;0;0;0;0;0;1
452273;143;0;1287.22;0;0;0;1;0;0;0;0;0;0;0;0;1
452506;122;3;8583.7;0;0;0;0;0;0;0;0;0;0;0;0;1
452578;88;1;2631.09;0;0;0;0;0;0;0;0;0;0;0;0;1
452877;127;1;7251.34;1;0;0;0;0;0;0;0;0;0;0;0;1
453325;45;1;73.36;0;0;0;0;0;0;0;0;0;0;0;0;1
453398;40;1;26.49;0;0;0;0;0;0;0;0;0;0;0;0;1
453417;25;0;1056.36;0;0;0;0;0;0;0;0;0;0;0;0;1
453421;99;NA;5235.86;0;0;0;0;0;0;0;0;0;0;0;0;1
453572;125;1;2391.18;0;0;0;0;0;0;0;0;0;0;0;0;1
453734;43;1;1157.46;0;0;0;0;0;0;0;0;0;0;0;2;1
453770;NA;1;1196.19;0;0;0;0;0;0;0;0;0;0;0;0;1
453801;106;0;6145.51;0;0;0;0;0;0;0;0;0;0;0;0;1
453818;132;1;3854.66;0;0;0;0;0;0;0;0;0;0;0;0;1
454430;NA;1;6395.26;0;0;0;0;0;0;0;0;0;0;0;0;1
454635;136;0;255.68;0;0;0;0;0;0;0;0;0;0;0;0;1
454665;27;1;777.59;0;0;0;0;0;0;0;0;0;0;0;0;1
454983;108;NA;617.96;0;0;0;0;0;0;0;0;0;0;0;0;1
455267;123;1;1044.06;0;0;0;0;1;1;0;0;0;0;0;0;1
455633;87;NA;7224.24;0;0;0;0;0;0;0;0;0;0;0;0;1
455821;32;4;4850.94;0;0;0;0;0;0;0;0;0;0;0;0;1
455903;17;0;920.54;0;0;0;0;0;0;3;3;4;3;2;1;1
456051;11;0;2169.16;0;0;0;0;0;0;0;0;0;0;0;0;1
456061;117;1;4759.34;0;0;0;0;0;0;0;0;0;0;0;0;1
456283;151;1;4311.51;0;0;0;0;0;0;0;0;0;0;0;0;1
456461;6;1;2673.99;0;0;0;0;0;0;0;0;0;0;0;0;1
456709;61;1;521.66;0;0;0;0;0;0;0;0;0;0;0;0;1
456797;8;0;1301.97;0;0;0;0;0;0;0;0;0;0;0;0;1
456823;9;0;465.46;0;0;0;0;0;0;0;0;0;0;0;0;0
456930;NA;1;495.44;0;0;0;0;0;0;1;1;1;1;1;1;1
457047;11;0;831.3;0;0;0;0;0;0;0;0;0;0;0;0;1
457191;118;3;2750.13;0;0;0;0;0;0;0;0;0;0;0;0;1
457241;183;1;8378;0;0;0;0;0;0;0;0;0;0;0;0;1
457369;163;1;18490.59;0;0;0;0;0;0;0;0;0;0;0;0;1
458008;87;3;1490.04;0;0;0;0;0;0;0;0;0;0;0;0;1
458118;45;1;190.08;0;0;0;0;0;0;0;0;0;0;0;0;1
458227;102;0;239.86;0;1;0;0;0;0;1;1;1;1;1;1;1
458245;166;4;5498.6;0;0;0;0;0;0;0;0;0;0;0;0;1
458562;54;1;624.55;0;0;0;0;0;0;0;0;0;1;0;0;1
458791;94;4;282.63;0;0;0;0;0;0;0;0;0;0;0;0;1
459079;58;1;20121.31;0;0;0;0;0;0;3;3;3;3;3;3;1
459101;37;3;6739.73;0;0;0;0;0;0;0;0;0;0;0;0;1
459206;115;4;20638.03;0;0;0;0;0;0;0;0;0;0;0;0;1
459285;124;1;3186.04;0;0;0;0;0;0;0;0;0;0;0;0;1
459470;NA;1;3195.99;0;0;0;0;0;0;0;0;0;0;0;0;1
459592;82;1;7650.11;0;0;0;0;0;0;0;0;0;0;0;0;1
459874;131;1;108.78;0;0;0;1;0;0;0;0;0;0;0;0;1
459892;11;NA;316.18;0;0;0;0;0;0;0;0;0;0;0;0;1
460111;140;1;89.85;0;0;0;0;0;0;0;0;0;0;0;0;1
460162;83;1;3831.09;0;0;0;0;0;0;0;0;0;0;0;0;1
460196;28;0;1310.95;1;1;1;0;0;0;0;0;0;0;0;0;1
460197;22;0;334.77;3;2;1;0;2;1;2;1;1;0;2;1;0
460633;182;1;1915.41;0;0;0;0;0;0;0;0;0;0;0;0;1
460652;167;3;1863.9;0;0;0;0;0;0;0;0;0;0;0;0;1
460699;91;1;1431.89;0;0;0;0;0;0;2;1;1;1;1;1;1
460781;197;0;36.83;0;0;0;0;0;0;0;0;0;0;0;0;1
460803;111;0;475.69;0;0;0;0;0;0;0;0;0;0;0;0;1
460886;83;1;323.46;0;0;0;0;0;0;0;0;0;0;0;0;1
461208;91;4;14207.67;0;0;0;0;0;0;0;0;0;0;0;0;1
461238;13;3;2108.4;0;0;0;0;0;0;0;0;0;0;0;0;1
461248;34;0;45.94;0;0;0;0;0;0;0;0;0;0;0;0;1
461263;29;0;4104.51;0;0;0;0;0;0;0;0;0;0;0;0;1
461350;NA;1;9961.79;0;0;0;0;0;0;0;0;0;0;0;0;1
461457;111;4;1316.91;0;0;0;0;0;0;0;0;0;0;0;0;1
461701;13;1;17155.38;0;0;0;0;0;0;0;0;0;0;0;0;1
461856;6;1;1680.96;0;0;0;0;0;0;0;0;0;0;0;0;1
461928;123;4;806.69;0;0;0;0;0;0;0;0;0;0;0;0;1
462032;10;0;373.8;0;0;0;0;0;0;0;0;0;0;0;0;1
462159;32;0;1902.75;0;1;0;0;0;0;0;0;0;0;0;0;1
462219;18;1;4045.83;1;0;0;0;0;0;0;0;0;0;0;0;1
462288;58;3;1588.12;0;0;0;0;0;0;0;0;0;0;0;0;1
462472;153;3;18813.31;0;1;0;1;1;0;0;0;0;0;0;0;1
462572;100;1;1634.23;0;0;0;0;0;0;0;0;0;0;0;0;1
462592;24;1;2707.89;0;0;0;0;1;0;0;0;0;0;0;0;1
462681;6;NA;9333.65;0;0;0;0;0;0;0;0;0;0;0;0;1
462802;93;1;414.46;0;0;0;0;0;0;0;0;0;0;0;0;1
463282;26;4;1.01;0;0;0;0;0;0;0;0;0;0;0;0;1
463549;153;1;3206.18;0;0;0;0;0;0;0;0;0;0;0;0;1
463744;77;1;336.36;0;0;0;0;0;0;0;0;0;0;0;0;1
463899;27;0;318.96;0;0;0;0;0;0;1;1;1;1;1;0;1
463940;NA;1;113.31;0;0;0;0;0;0;0;0;0;1;0;0;1
464257;11;1;8660.58;0;0;0;0;0;0;0;0;0;0;0;0;1
464315;196;4;6256.47;0;0;0;0;0;0;0;0;0;0;0;0;1
464463;33;1;1079.74;0;0;0;0;0;0;0;0;0;0;0;0;1
464497;18;0;3188.36;0;0;0;0;0;0;0;0;0;0;0;0;1
464527;98;1;390.25;0;0;0;0;0;0;0;0;0;0;0;0;1
464600;NA;1;271.42;0;0;0;1;0;0;0;0;0;0;0;0;1
464617;48;0;1575.25;0;0;0;0;0;0;0;0;0;0;0;0;1
464720;NA;1;122.68;0;0;0;0;0;0;0;0;0;0;0;0;1
464820;NA;1;117.83;0;0;0;0;0;0;0;0;0;0;0;0;1
465012;105;NA;8660.61;0;0;0;0;0;0;0;0;0;0;0;0;1
465073;6;1;15881.35;0;0;0;0;0;0;0;0;0;0;0;0;1
465241;17;1;204.84;0;0;0;0;0;0;0;0;0;0;0;0;1
465255;7;0;413.93;0;0;4;3;2;1;0;0;0;0;0;0;0
465304;18;1;3431.45;0;7;6;5;4;3;0;0;0;0;0;0;0
465329;9;1;8349.19;1;0;0;0;0;0;0;0;0;0;0;0;0
465489;156;1;220.56;0;0;0;0;0;0;0;0;0;0;0;0;1
465500;NA;3;9868.7;0;0;0;0;0;0;0;0;0;0;0;0;1
465506;55;0;1339.69;0;0;0;0;0;0;0;0;0;0;0;0;1
465571;98;4;1637.92;0;0;0;0;0;0;0;0;0;0;0;0;1
465733;42;0;667.99;0;0;0;0;0;0;0;0;0;0;0;0;1
465743;131;1;10503.82;0;0;0;0;1;0;0;0;0;0;0;0;1
465895;178;1;2474.74;0;0;0;0;0;0;0;0;0;0;0;0;1
465957;125;3;6131.74;0;0;0;0;0;0;0;0;0;0;0;0;1
465967;110;3;167.51;0;0;0;0;0;0;0;0;0;0;0;0;1
466023;186;NA;5663.27;0;0;0;0;0;0;0;0;0;0;0;0;1
466092;74;4;419.38;0;0;0;0;0;0;0;0;0;0;0;0;0
466292;30;1;0.03;0;0;0;0;0;0;0;0;0;0;0;0;1
466360;NA;4;64128.68;0;0;0;0;0;0;0;0;0;0;0;0;1
466552;83;1;2468.08;0;0;0;0;0;0;0;0;0;0;0;0;1
466635;120;1;6056.93;0;0;0;0;0;0;0;0;0;0;0;0;1
466874;153;1;13748.81;1;1;0;0;1;1;0;0;0;0;0;0;1
466990;NA;1;2496.29;0;0;0;0;0;0;0;0;0;0;0;0;1
467011;227;3;6789.9;0;0;0;0;0;0;0;0;0;0;0;0;1
467031;12;0;1237.2;2;1;0;1;0;0;1;1;1;1;1;1;0
467331;81;4;2702.59;0;0;0;0;0;0;0;0;0;0;0;0;1
467766;50;0;1344.89;0;0;0;0;0;0;0;0;0;0;0;0;1
467945;103;1;1611.72;0;0;0;0;0;0;0;0;0;0;0;0;1
468042;51;1;5779.18;0;0;0;0;0;0;0;0;0;0;0;0;1
468144;32;NA;2722.07;0;0;0;0;0;0;0;0;0;0;0;0;1
468192;13;0;730.26;0;0;0;0;0;0;0;0;0;0;0;0;1
468209;88;1;7350.47;0;0;0;0;0;0;0;0;0;0;0;0;1
468306;17;0;566.88;0;1;1;1;0;1;0;0;0;0;0;0;1
468361;26;0;1920.39;0;1;1;0;0;0;0;0;0;0;0;2;1
468384;40;NA;467.79;0;0;0;0;0;0;0;0;0;0;0;0;1
468490;NA;3;10913.01;0;0;0;0;0;0;0;0;0;0;0;0;1
468493;181;3;539.74;0;0;0;0;0;0;0;0;0;0;0;0;1
468840;NA;0;372.13;0;0;0;0;0;0;0;0;0;0;0;0;1
468845;11;0;273.83;1;2;1;0;0;1;1;1;1;0;0;1;0
468854;8;0;1036.08;0;0;0;0;0;0;0;0;0;0;0;0;1
469466;85;1;30.27;0;0;0;0;0;0;0;0;0;0;0;0;1
469514;39;NA;14647.85;0;0;0;0;0;1;0;0;0;0;0;0;1
469666;11;1;3882.08;0;1;0;0;0;0;1;0;0;0;0;0;0
469668;55;1;478.08;0;0;0;0;0;0;0;0;0;0;0;0;1
469697;81;0;641.6;2;1;0;1;0;2;1;1;1;1;3;2;0
469810;NA;1;11106.23;0;0;0;0;0;0;0;0;0;0;0;0;1
469826;137;1;9216.87;0;0;0;0;0;0;0;0;0;0;0;0;1
470110;NA;3;5672.27;0;0;0;0;0;0;0;0;0;0;0;0;1
470202;165;4;2659.16;0;0;0;0;0;0;0;0;0;0;0;0;1
470282;90;3;593.53;0;0;0;0;0;0;0;0;0;0;0;0;1
470427;116;3;11756.97;0;0;0;0;0;0;0;0;0;0;0;0;1
470515;42;1;111.21;0;0;0;0;0;0;0;0;0;0;0;0;1
470622;9;0;3586.42;0;0;0;0;0;0;0;0;0;0;0;0;0
470643;88;0;68.44;0;0;0;0;1;0;0;0;0;0;0;0;1
470986;41;1;422.67;0;0;0;0;0;0;0;0;0;0;0;0;1
470994;9;0;298.46;0;0;0;0;0;0;0;0;0;0;0;0;1
471032;120;0;337.68;0;0;0;0;0;0;0;0;0;0;0;0;1
471242;82;1;329.99;0;0;0;0;0;0;0;0;0;0;0;0;1
471829;159;3;4249.42;0;0;0;0;0;1;0;0;0;0;0;0;1
471987;42;5;482.9;0;0;0;0;0;0;0;0;0;0;0;0;1
472023;94;0;1056.56;1;0;0;0;1;1;0;12;12;12;12;12;1
472061;6;0;1797.65;0;0;0;0;0;0;1;1;1;1;1;1;1
472317;25;1;805.25;0;0;0;0;0;0;0;0;0;0;0;0;1
472365;26;0;632.08;3;2;1;0;0;1;3;2;0;0;0;1;0
472548;27;1;7136.18;0;0;0;0;1;0;0;0;0;0;0;0;1
472647;50;1;3788.56;0;0;0;0;0;0;0;0;0;0;0;0;1
472769;47;4;52795.81;0;1;0;0;0;0;0;0;0;0;0;0;1
472846;34;NA;630.44;0;0;0;0;0;0;0;0;0;0;0;0;1
472871;29;1;1930.36;0;0;0;0;0;0;0;0;0;0;0;0;1
472930;NA;1;3048.59;0;0;0;0;0;0;0;0;0;0;0;0;1
472981;47;0;1359.96;0;0;0;0;0;0;4;3;3;8;6;7;1
473016;17;1;8766;0;0;0;0;0;0;0;0;0;0;0;0;1
473122;111;0;398.88;0;0;0;0;0;0;0;0;0;0;0;0;1
473204;13;0;6506.22;0;0;0;0;0;0;0;0;0;0;0;0;1
473339;58;1;6890.54;0;0;0;0;0;0;0;0;0;0;0;0;1
473435;53;1;0.02;0;0;0;1;0;0;0;0;0;0;0;0;1
473456;6;1;615.76;1;1;0;1;0;0;0;0;0;1;0;0;1
473550;NA;0;570.94;0;0;0;0;0;0;0;0;0;0;0;0;1
473567;16;NA;5916.12;0;0;0;0;0;0;0;0;0;0;0;0;1
473580;NA;0;7539.34;0;0;0;0;0;0;0;0;0;0;0;0;1
473585;88;1;191.74;0;0;0;0;0;0;0;0;0;0;0;0;1
473598;87;0;1398.51;0;1;0;1;0;1;0;0;0;0;0;0;1
473812;68;1;5948.56;0;0;0;0;0;0;0;0;0;0;0;0;1
473901;42;1;2495.24;0;0;0;0;0;0;0;0;0;0;0;0;1
474116;12;0;682.04;0;0;0;0;0;0;0;0;0;0;0;0;1
474167;8;1;9160.49;0;0;0;0;0;0;0;0;0;0;0;0;1
474267;163;3;25130.93;0;0;0;0;0;0;0;0;0;0;0;0;1
474538;184;4;85.71;0;0;0;0;0;0;0;0;0;0;0;0;1
474753;21;1;1972.8;0;0;0;0;0;0;2;2;2;2;0;0;1
474765;21;3;663.35;0;0;0;0;0;0;0;0;0;0;0;0;1
474823;47;0;1946.65;0;0;0;0;0;0;0;0;0;0;0;0;1
474935;16;0;1192.45;0;0;0;0;0;0;0;0;0;0;0;0;1
475131;8;0;506.77;0;1;0;0;0;0;0;0;0;0;0;0;1
475270;NA;1;2978.91;0;0;0;0;0;0;0;0;0;0;0;0;1
475291;6;0;3052.08;0;0;0;0;0;0;0;0;1;0;0;0;1
475487;19;1;1350.49;0;0;0;1;0;0;0;0;0;1;0;0;1
475499;125;4;19519.02;0;0;0;0;0;0;0;0;0;0;0;0;1
475540;NA;1;1497.68;0;0;0;0;0;0;0;0;0;0;0;0;1
475632;172;3;33492.8;0;0;1;0;0;0;0;0;0;0;0;0;1
475716;23;NA;5829.56;3;2;1;0;3;2;9;4;4;0;4;2;0
475728;116;1;3281.63;0;0;0;0;0;0;0;0;0;0;0;0;1
475749;80;1;647.05;0;0;0;0;0;0;0;0;0;1;0;0;1
475908;8;1;196.8;0;1;0;0;0;0;0;0;0;0;0;0;1
475971;14;0;1878.96;1;0;0;0;0;0;0;0;0;0;0;0;0
475998;24;1;2704.48;0;0;0;0;0;0;0;0;0;0;0;0;1
476006;60;3;4226.74;0;0;0;0;0;0;0;0;0;0;0;0;1
476353;9;0;2687.71;0;0;0;0;0;0;0;0;0;0;0;0;1
476364;90;1;1474.61;0;0;0;0;0;0;0;0;0;0;0;0;1
476469;30;1;1874.88;0;0;0;0;0;0;0;0;0;0;1;0;1
476477;11;0;1236.39;0;0;0;0;0;0;0;0;0;0;0;0;1
476560;NA;0;697.58;0;0;0;1;0;0;1;1;1;1;1;1;1
476593;94;1;55.24;0;0;0;0;0;0;0;0;0;0;0;0;1
476665;13;1;3105.35;2;2;1;0;0;0;1;1;1;0;0;1;0
477242;21;0;1743.8;0;0;0;0;0;0;0;0;0;0;0;0;1
477282;82;4;41597.51;0;0;0;0;0;0;0;0;0;0;0;0;1
477346;166;3;25814.53;0;0;0;0;0;0;1;1;1;1;1;1;1
477365;64;1;2704.27;0;0;0;0;0;0;0;0;0;0;0;0;1
477369;113;3;2092.99;0;0;0;0;0;0;0;0;0;0;0;0;1
477372;19;0;1409.26;0;0;0;0;0;0;0;0;0;0;0;0;1
477583;7;0;746.14;0;0;0;0;0;0;0;0;0;0;0;0;1
477650;NA;4;17395.11;0;0;0;0;0;0;0;0;0;0;0;0;1
477705;19;1;850;1;0;1;1;0;0;2;2;3;3;2;2;1
477754;30;NA;481.46;0;0;0;0;0;0;0;0;0;0;0;0;1
478024;6;0;1346.16;0;0;0;0;0;0;0;0;0;0;0;0;1
478064;59;0;403.16;0;0;1;1;0;0;1;1;1;1;1;0;1
478134;10;0;1544.42;0;0;1;0;0;0;0;0;0;0;0;1;1
478150;NA;1;2119.6;0;0;0;0;0;0;0;0;0;0;0;0;1
478369;163;1;19525.52;0;0;0;0;0;0;0;0;0;0;0;0;1
478395;10;2;410.7;0;0;0;0;0;0;0;0;0;0;0;0;1
478473;162;4;1928.58;0;0;0;0;0;0;0;0;0;1;0;0;1
478516;73;0;1418.84;1;0;0;1;1;1;0;0;0;0;0;0;1
478644;56;1;574.51;0;0;0;0;0;0;0;0;0;0;0;0;1
478790;NA;0;563.46;2;1;0;0;0;0;0;0;0;0;0;0;0
478845;33;3;2265.98;0;0;0;0;0;0;0;0;0;0;0;0;1
478928;42;4;5027.96;0;0;0;0;0;0;0;0;0;0;0;0;1
478942;85;1;1343.42;0;0;0;0;0;0;0;0;0;0;0;0;1
479038;85;1;34.4;0;0;0;0;0;0;0;0;0;0;0;0;1
479076;140;1;1377.49;0;0;0;0;0;0;0;0;0;0;0;0;1
479213;153;1;646.68;1;0;0;0;0;0;0;0;0;0;0;0;1
479409;80;4;15795.63;0;0;0;0;0;0;0;0;0;0;0;0;1
479625;39;1;3679.29;0;0;0;0;0;0;0;0;0;0;0;0;1
480003;36;1;12186.18;0;0;0;0;0;0;0;0;0;0;0;0;1
480103;9;0;164.23;0;0;0;0;0;0;0;0;0;0;0;0;1
480435;27;0;672.6;0;0;0;0;0;0;0;0;0;0;1;0;1
480528;178;3;25433.9;0;0;2;0;0;0;0;0;0;2;0;0;1
480728;52;0;1259.56;0;0;0;0;0;0;0;0;0;0;0;0;1
480749;19;0;311.73;0;1;0;1;0;0;0;0;1;1;0;0;0
480949;23;1;11565.01;1;1;1;1;1;0;1;1;0;0;0;0;0
481100;NA;1;381.79;1;0;1;0;0;1;0;0;0;0;0;0;1
481413;17;0;2016.57;2;2;2;2;3;2;6;5;5;3;3;2;0
481594;31;2;2378.52;0;0;0;0;0;0;0;0;0;0;0;0;1
481633;73;4;19219.75;0;0;0;0;0;0;0;0;0;0;0;0;1
481997;69;3;7488.91;0;0;0;0;0;0;0;0;0;0;0;0;1
482038;14;0;1319.7;0;0;0;0;0;0;0;0;0;0;0;0;1
482237;108;1;3245.57;0;1;0;1;0;0;0;0;0;0;0;0;1
482303;120;1;8144.82;0;0;0;0;0;0;0;0;0;1;0;0;1
482492;59;1;166.68;1;0;0;1;0;1;0;0;0;0;0;0;1
482828;67;3;1199.21;0;0;0;0;0;0;0;0;0;0;0;0;1
482844;29;1;481.55;0;0;0;0;0;0;0;0;0;0;0;0;1
483309;18;0;2553.75;0;0;0;0;1;0;0;0;0;0;0;0;1
483409;117;1;436.29;0;0;0;0;0;0;0;0;0;0;0;0;1
483808;92;1;1647.47;0;0;0;0;0;0;0;0;0;0;0;0;1
484029;34;3;4703.53;0;0;0;0;0;0;0;0;0;0;0;0;1
484122;144;3;20929.55;0;0;0;0;0;0;0;0;0;0;0;0;1
484166;7;1;1523.72;0;0;0;2;2;1;0;0;0;1;1;0;1
484173;21;0;214.51;0;0;0;0;0;0;0;0;0;0;0;0;1
484285;80;1;237.16;0;0;0;0;0;0;0;0;0;0;0;0;1
484304;26;1;103.06;0;0;0;0;0;0;1;1;1;2;1;1;1
484591;77;1;54.9;0;0;0;0;1;1;0;0;0;0;0;0;1
484599;15;0;1851.21;0;0;0;0;0;0;0;0;0;0;0;0;1
484630;NA;0;61.14;0;0;0;0;0;0;0;0;0;0;0;0;1
484646;93;1;15293.72;0;0;0;0;0;0;0;0;0;0;0;0;1
484799;38;0;1362.67;0;0;0;0;0;0;0;0;0;0;0;0;1
484813;7;0;475.87;0;0;0;0;0;0;0;0;0;0;0;0;1
484933;16;1;258.89;0;0;0;0;0;0;0;0;0;0;0;0;1
484935;80;1;1216.2;0;0;0;0;0;0;1;1;1;1;1;1;1
484963;99;1;36.05;0;0;0;0;0;0;1;1;1;1;1;1;1
485041;9;0;1623.87;0;0;0;0;0;0;0;0;0;0;0;0;1
485169;69;NA;1847.7;0;0;0;0;0;0;0;0;0;0;0;0;1
485179;34;1;5616.74;0;0;0;0;0;0;0;0;0;0;0;1;1
485319;67;1;2069.28;0;0;0;0;0;0;0;0;1;0;0;0;1
485670;NA;3;22100.5;0;0;0;0;4;3;2;1;1;0;1;1;0
485703;92;1;669.53;0;0;0;0;0;0;0;0;0;0;0;0;1
485792;85;1;2094.88;0;0;0;0;0;1;0;0;0;0;0;0;1
485803;112;1;0.02;0;0;0;0;0;0;0;0;0;0;0;0;1
485822;16;1;9816.51;3;2;1;0;1;0;3;3;2;0;0;0;0
486122;105;4;4503.27;0;0;0;0;0;0;0;0;0;0;0;0;1
486194;67;3;73.67;0;0;0;0;0;0;0;0;0;0;0;0;1
486455;47;1;988.09;0;0;0;0;0;0;0;0;0;0;0;0;1
486467;55;1;4696.61;0;0;0;0;0;0;0;0;0;0;0;0;1
486490;NA;0;781.01;0;0;0;0;0;0;0;0;0;0;0;0;1
486662;133;0;883.97;0;0;0;0;0;0;0;0;0;0;0;0;1
486706;17;1;2343.48;0;0;0;0;0;0;0;0;0;0;0;0;1
486717;14;5;22365.31;0;0;0;0;0;0;0;0;0;0;0;0;1
486875;35;1;1759.55;0;0;0;0;1;0;0;0;0;0;0;0;1
486942;80;3;11059.3;0;0;0;0;1;0;0;0;0;0;0;0;1
487035;7;0;4334.77;0;0;0;0;0;0;0;0;0;0;0;0;1
487338;72;1;4485.12;0;0;0;0;0;0;0;0;0;0;0;0;1
487478;20;1;277.65;1;0;1;3;2;1;4;3;2;5;2;2;0
487484;57;1;2949.34;0;0;0;0;0;0;0;0;0;7;7;7;1
487651;108;1;84.82;0;0;0;0;0;0;0;0;0;0;0;0;1
487687;7;2;716.6;0;0;0;0;0;0;0;0;0;0;0;0;1
487778;6;1;991.16;0;0;0;0;0;0;0;0;0;0;0;0;1
488252;20;0;3337.2;1;0;0;0;0;0;0;0;0;0;1;1;1
488381;22;1;1667.06;0;0;0;0;0;0;0;0;0;0;0;0;1
488413;66;0;393.36;1;0;1;0;0;0;1;1;1;0;0;0;1
488457;18;0;821.12;0;0;0;0;0;0;0;0;0;0;0;0;1
488505;15;0;3894.47;0;0;0;0;0;0;0;0;0;0;0;0;1
488693;6;0;2858.42;0;0;0;0;0;0;0;0;0;0;0;0;1
488754;37;1;3329.55;0;0;0;0;0;0;0;0;0;0;0;0;1
489012;30;0;1202.89;0;0;0;0;0;0;4;4;4;4;4;4;0
489025;7;1;980.39;0;0;0;0;0;0;0;0;0;0;0;0;0
489393;34;4;19019.79;1;0;0;0;1;1;0;0;0;1;1;1;1
489398;7;0;3471.09;0;0;0;0;0;0;0;0;0;0;0;0;1
489571;60;0;1251.18;0;0;1;0;0;0;0;0;0;0;0;0;1
489636;27;4;44905.4;0;0;0;0;0;0;0;0;0;0;0;0;1
489729;41;1;506.97;0;0;1;0;0;0;1;1;0;0;0;0;1
490019;68;1;833.06;0;0;0;0;0;0;0;0;0;0;0;0;1
490345;135;3;4403.12;0;0;0;0;0;0;0;0;0;0;0;0;1
490596;81;3;9052.86;0;0;0;0;0;0;0;0;0;0;0;0;1
490602;33;1;64.33;0;0;0;0;0;0;0;0;0;0;0;0;1
490714;10;1;1332.96;0;0;0;0;0;0;0;0;0;0;0;0;0
490766;34;2;1681.51;0;0;0;0;0;0;0;0;0;0;0;0;1
490813;48;0;870.19;0;0;0;0;0;0;1;1;0;0;0;0;1
490932;40;NA;3281.78;0;0;0;0;0;0;0;0;0;0;0;0;1
491031;10;0;325.87;0;0;0;0;0;0;0;0;0;0;0;0;1
491207;12;1;0.55;0;0;0;0;0;0;0;0;0;0;0;0;1
491520;NA;1;2476.65;0;0;0;0;0;0;0;0;0;0;0;0;1
